sid,median,mean,len,station_id,bundesland,state,lat,lng
nrw_16000961,,,3.0,16000961,nrw,Nordrhein-Westfalen,51.06300361,6.12936166
nrw_16000997,,,5.0,16000997,nrw,Nordrhein-Westfalen,51.04103472,6.13434444
nrw_16001266,,,7.0,16001266,nrw,Nordrhein-Westfalen,50.76773055,6.30313777
nrw_16001333,2.66,2.66,2.0,16001333,nrw,Nordrhein-Westfalen,50.74067222,6.16031472
nrw_16001345,,,1.0,16001345,nrw,Nordrhein-Westfalen,50.74148083,6.16101694
nrw_16001357,,,3.0,16001357,nrw,Nordrhein-Westfalen,50.74055833,6.155275
nrw_16001369,,,1.0,16001369,nrw,Nordrhein-Westfalen,50.74304833,6.14895722
nrw_16001370,,,1.0,16001370,nrw,Nordrhein-Westfalen,50.73705416,6.1469825
nrw_16001382,,,2.0,16001382,nrw,Nordrhein-Westfalen,50.74192388,6.16259222
nrw_16001394,,,2.0,16001394,nrw,Nordrhein-Westfalen,50.74074361,6.15366194
nrw_16001606,,,6.0,16001606,nrw,Nordrhein-Westfalen,50.67882194,6.84992638
nrw_16001813,,,2.0,16001813,nrw,Nordrhein-Westfalen,50.76278416,6.22878111
nrw_16001850,,,27.0,16001850,nrw,Nordrhein-Westfalen,50.82704305,6.16735861
nrw_16002120,,,2.0,16002120,nrw,Nordrhein-Westfalen,50.789005,6.27381666
nrw_16003196,,,3.0,16003196,nrw,Nordrhein-Westfalen,50.75783222,6.23578138
nrw_16003202,,,1.0,16003202,nrw,Nordrhein-Westfalen,50.76033527,6.23285416
nrw_16003706,,,4.0,16003706,nrw,Nordrhein-Westfalen,50.97936638,6.27675333
nrw_16003998,,,4.0,16003998,nrw,Nordrhein-Westfalen,50.78339277,6.03013916
nrw_16004553,,,1.0,16004553,nrw,Nordrhein-Westfalen,50.89025083,6.07875027
nrw_16005466,,,1.0,16005466,nrw,Nordrhein-Westfalen,50.84260722,6.60273027
nrw_20002129,,,4.0,20002129,nrw,Nordrhein-Westfalen,51.87035166,8.32946805
nrw_20060208,,,6.0,20060208,nrw,Nordrhein-Westfalen,52.04295666,8.09325944
nrw_20101120,,,5.0,20101120,nrw,Nordrhein-Westfalen,51.84174861,8.53613027
nrw_20102082,,,6.0,20102082,nrw,Nordrhein-Westfalen,51.87718916,8.35926305
nrw_20103037,,,5.0,20103037,nrw,Nordrhein-Westfalen,52.00487861,8.37537472
nrw_20103062,,,5.0,20103062,nrw,Nordrhein-Westfalen,51.98471399,8.24108944
nrw_20103074,,,5.0,20103074,nrw,Nordrhein-Westfalen,51.95722611,8.22154333
nrw_20103165,1.77,1.7700000000000002,6.0,20103165,nrw,Nordrhein-Westfalen,51.98947638,8.33584555
nrw_20103177,2.21,6.603999999999999,5.0,20103177,nrw,Nordrhein-Westfalen,51.98938722,8.33599277
nrw_20104030,,,6.0,20104030,nrw,Nordrhein-Westfalen,51.80207111,8.38367805
nrw_20104042,,,4.0,20104042,nrw,Nordrhein-Westfalen,51.93759055,8.50418777
nrw_20104054,,,6.0,20104054,nrw,Nordrhein-Westfalen,51.93759916,8.50411472
nrw_20104224,,,6.0,20104224,nrw,Nordrhein-Westfalen,51.74908194,8.35631138
nrw_20104303,,,6.0,20104303,nrw,Nordrhein-Westfalen,52.02936,8.21577277
nrw_20104315,,,5.0,20104315,nrw,Nordrhein-Westfalen,52.00651944,8.170775
nrw_20104522,10.9,10.844444444444443,9.0,20104522,nrw,Nordrhein-Westfalen,51.84495111,8.71451972
nrw_20104534,7.1,5.7700000000000005,10.0,20104534,nrw,Nordrhein-Westfalen,51.88157277,8.69672305
nrw_20104546,,,9.0,20104546,nrw,Nordrhein-Westfalen,51.89089222,8.72033166
nrw_20104558,,,8.0,20104558,nrw,Nordrhein-Westfalen,51.89644666,8.71202805
nrw_20104560,,,4.0,20104560,nrw,Nordrhein-Westfalen,51.90732611,8.75582972
nrw_20104571,1.0,1.0,6.0,20104571,nrw,Nordrhein-Westfalen,51.91714722,8.65622277
nrw_20104583,,,10.0,20104583,nrw,Nordrhein-Westfalen,51.87311722,8.70581472
nrw_20161517,,,4.0,20161517,nrw,Nordrhein-Westfalen,52.09732194,8.34515027
nrw_20751011,27.75,28.012500000000003,8.0,20751011,nrw,Nordrhein-Westfalen,51.78751361,9.40790166
nrw_20752325,29.6,29.616666666666664,6.0,20752325,nrw,Nordrhein-Westfalen,51.79070361,9.36765194
nrw_20752337,,,10.0,20752337,nrw,Nordrhein-Westfalen,51.79070388,9.36750694
nrw_20752349,,,9.0,20752349,nrw,Nordrhein-Westfalen,51.79142416,9.36722277
nrw_20753019,,,10.0,20753019,nrw,Nordrhein-Westfalen,51.76861777,9.40934
nrw_20779914,,,2.0,20779914,nrw,Nordrhein-Westfalen,52.04236305,8.34249805
nrw_20780023,,,1.0,20780023,nrw,Nordrhein-Westfalen,52.04147083,8.34208833
nrw_20780035,,,1.0,20780035,nrw,Nordrhein-Westfalen,52.04143444,8.34525277
nrw_20780047,,,1.0,20780047,nrw,Nordrhein-Westfalen,52.04016694,8.35015555
nrw_20780060,,,1.0,20780060,nrw,Nordrhein-Westfalen,52.04332277,8.3468875
nrw_20780310,,,1.0,20780310,nrw,Nordrhein-Westfalen,52.04315777,8.33986194
nrw_20780369,,,1.0,20780369,nrw,Nordrhein-Westfalen,52.04405555,8.34447083
nrw_20780370,,,1.0,20780370,nrw,Nordrhein-Westfalen,52.029195,8.31011333
nrw_20780382,8.0,8.0,1.0,20780382,nrw,Nordrhein-Westfalen,52.02957361,8.31335805
nrw_20780394,,,1.0,20780394,nrw,Nordrhein-Westfalen,52.02982388,8.31468083
nrw_20780400,,,1.0,20780400,nrw,Nordrhein-Westfalen,52.03038888,8.31286444
nrw_20780953,,,6.0,20780953,nrw,Nordrhein-Westfalen,51.94011444,8.23229916
nrw_20781015,,,5.0,20781015,nrw,Nordrhein-Westfalen,51.93884972,8.23968166
nrw_20781027,,,5.0,20781027,nrw,Nordrhein-Westfalen,51.93919388,8.2386575
nrw_20781039,20.0,19.4,5.0,20781039,nrw,Nordrhein-Westfalen,51.93953777,8.23763333
nrw_20781040,,,5.0,20781040,nrw,Nordrhein-Westfalen,51.93998138,8.23672388
nrw_20781052,8.5,8.55,4.0,20781052,nrw,Nordrhein-Westfalen,51.94042527,8.23581444
nrw_20781064,,,5.0,20781064,nrw,Nordrhein-Westfalen,51.94111666,8.23568611
nrw_20781076,,,5.0,20781076,nrw,Nordrhein-Westfalen,51.94181722,8.23555805
nrw_20781088,,,5.0,20781088,nrw,Nordrhein-Westfalen,51.94797055,8.22918222
nrw_20781120,,,2.0,20781120,nrw,Nordrhein-Westfalen,51.94632805,8.23098555
nrw_20781222,,,34.0,20781222,nrw,Nordrhein-Westfalen,52.01296527,8.39506388
nrw_20781234,,,15.0,20781234,nrw,Nordrhein-Westfalen,52.01338027,8.390075
nrw_20781246,,,9.0,20781246,nrw,Nordrhein-Westfalen,52.01410722,8.38809805
nrw_20781271,,,9.0,20781271,nrw,Nordrhein-Westfalen,52.01142777,8.38632805
nrw_20781283,,,8.0,20781283,nrw,Nordrhein-Westfalen,52.00820361,8.388805
nrw_20781313,,,10.0,20781313,nrw,Nordrhein-Westfalen,52.01012,8.38729277
nrw_20781404,1.3,1.3555555555555556,9.0,20781404,nrw,Nordrhein-Westfalen,51.85001944,8.32585027
nrw_20781428,,,8.0,20781428,nrw,Nordrhein-Westfalen,51.84975222,8.32628972
nrw_20781430,,,8.0,20781430,nrw,Nordrhein-Westfalen,51.85077888,8.32656472
nrw_20781490,,,9.0,20781490,nrw,Nordrhein-Westfalen,51.84884583,8.32499666
nrw_20781519,,,9.0,20781519,nrw,Nordrhein-Westfalen,51.84820888,8.32369972
nrw_20781532,,,8.0,20781532,nrw,Nordrhein-Westfalen,51.8534375,8.32921111
nrw_20781568,5.4,5.357142857142857,8.0,20781568,nrw,Nordrhein-Westfalen,51.85517722,8.33158111
nrw_20781787,,,5.0,20781787,nrw,Nordrhein-Westfalen,51.84690416,8.31573472
nrw_20781878,2.0,2.2,5.0,20781878,nrw,Nordrhein-Westfalen,51.85279861,8.33546388
nrw_20782202,,,6.0,20782202,nrw,Nordrhein-Westfalen,51.85716583,8.33343944
nrw_20782251,,,5.0,20782251,nrw,Nordrhein-Westfalen,51.85169666,8.32045333
nrw_20782810,6.35,6.35,2.0,20782810,nrw,Nordrhein-Westfalen,51.94113805,8.233460000000001
nrw_20782901,,,1.0,20782901,nrw,Nordrhein-Westfalen,51.94930138,8.24726027
nrw_20782925,,,6.0,20782925,nrw,Nordrhein-Westfalen,51.95243888,8.24860444
nrw_20783486,,,4.0,20783486,nrw,Nordrhein-Westfalen,51.85382111,8.336625
nrw_20785227,,,1.0,20785227,nrw,Nordrhein-Westfalen,51.93881416,8.23832916
nrw_20785471,,,5.0,20785471,nrw,Nordrhein-Westfalen,51.95082972,8.24866055
nrw_20786451,,,1.0,20786451,nrw,Nordrhein-Westfalen,52.05193638,8.35510361
nrw_20786463,,,1.0,20786463,nrw,Nordrhein-Westfalen,52.04511083,8.38338777
nrw_20786529,,,1.0,20786529,nrw,Nordrhein-Westfalen,52.05667805,8.35901722
nrw_20786554,,,1.0,20786554,nrw,Nordrhein-Westfalen,52.05627305,8.35895
nrw_20789014,,,2.0,20789014,nrw,Nordrhein-Westfalen,51.94675944,8.22822833
nrw_20789026,,,1.0,20789026,nrw,Nordrhein-Westfalen,51.94675944,8.22822833
nrw_20789038,,,2.0,20789038,nrw,Nordrhein-Westfalen,51.94675944,8.22822833
nrw_20789040,,,2.0,20789040,nrw,Nordrhein-Westfalen,51.94675944,8.22822833
nrw_20790016,,,10.0,20790016,nrw,Nordrhein-Westfalen,51.7004975,9.20795083
nrw_20790302,36.0,35.22222222222222,9.0,20790302,nrw,Nordrhein-Westfalen,51.69853333,9.16511194
nrw_20790624,28.85,28.65,10.0,20790624,nrw,Nordrhein-Westfalen,51.81756166,9.41075527
nrw_20791215,13.1,13.488888888888887,9.0,20791215,nrw,Nordrhein-Westfalen,51.75694611,9.28844583
nrw_20791318,24.4,24.488888888888887,9.0,20791318,nrw,Nordrhein-Westfalen,51.78607083,9.32239638
nrw_20791410,,,10.0,20791410,nrw,Nordrhein-Westfalen,51.70370833,9.30270861
nrw_20792219,,,23.0,20792219,nrw,Nordrhein-Westfalen,51.66307388,9.36645888
nrw_20792256,,,27.0,20792256,nrw,Nordrhein-Westfalen,51.65787805,9.37464305
nrw_20792268,28.0,28.666666666666668,24.0,20792268,nrw,Nordrhein-Westfalen,51.65594944,9.37316694
nrw_20793017,,,10.0,20793017,nrw,Nordrhein-Westfalen,51.70282638,9.17475055
nrw_20884412,,,2.0,20884412,nrw,Nordrhein-Westfalen,52.04150361,8.37622027
nrw_20884424,,,2.0,20884424,nrw,Nordrhein-Westfalen,52.04089583,8.37691388
nrw_20884436,,,2.0,20884436,nrw,Nordrhein-Westfalen,52.04020916,8.3780025
nrw_21000049,,,6.0,21000049,nrw,Nordrhein-Westfalen,52.06018805,8.34821694
nrw_21000086,,,4.0,21000086,nrw,Nordrhein-Westfalen,52.01398843,8.13162912
nrw_21000153,,,4.0,21000153,nrw,Nordrhein-Westfalen,51.96132861,8.42173861
nrw_21000268,,,3.0,21000268,nrw,Nordrhein-Westfalen,51.9256925,8.46259611
nrw_21000300,,,5.0,21000300,nrw,Nordrhein-Westfalen,51.91637666,8.51409027
nrw_21000347,84.11,78.8,3.0,21000347,nrw,Nordrhein-Westfalen,51.90352722,8.34183805
nrw_21000426,,,5.0,21000426,nrw,Nordrhein-Westfalen,51.88463388,8.41630111
nrw_21000440,,,6.0,21000440,nrw,Nordrhein-Westfalen,51.88443833,8.65037027
nrw_21000610,,,5.0,21000610,nrw,Nordrhein-Westfalen,51.82861388,8.43567277
nrw_21001352,18.435000000000002,18.983333333333334,6.0,21001352,nrw,Nordrhein-Westfalen,51.89199777,8.60427527
nrw_21001698,,,6.0,21001698,nrw,Nordrhein-Westfalen,52.03413194,8.23041277
nrw_21001728,,,5.0,21001728,nrw,Nordrhein-Westfalen,52.0678169,8.19079398
nrw_21001730,103.37,102.04333333333334,6.0,21001730,nrw,Nordrhein-Westfalen,52.06783498,8.19080824
nrw_21001765,,,5.0,21001765,nrw,Nordrhein-Westfalen,51.98588972,8.38743416
nrw_21001777,,,5.0,21001777,nrw,Nordrhein-Westfalen,51.98588972,8.38743416
nrw_21001789,,,4.0,21001789,nrw,Nordrhein-Westfalen,51.90610111,8.33902388
nrw_21001790,,,5.0,21001790,nrw,Nordrhein-Westfalen,52.06024916,8.23842416
nrw_210303098,,,7.0,210303098,nrw,Nordrhein-Westfalen,50.57427305,6.60093083
nrw_210303207,,,7.0,210303207,nrw,Nordrhein-Westfalen,50.57513944,6.61244111
nrw_210305850,,,1.0,210305850,nrw,Nordrhein-Westfalen,50.90244111,6.36475889
nrw_210305861,15.27,54.24999999999999,7.0,210305861,nrw,Nordrhein-Westfalen,50.90586861,6.35999889
nrw_210305873,125.28,175.175,8.0,210305873,nrw,Nordrhein-Westfalen,50.90578472,6.36146889
nrw_210305885,,,5.0,210305885,nrw,Nordrhein-Westfalen,50.90652472,6.3631625
nrw_210305897,1.02,1.02,3.0,210305897,nrw,Nordrhein-Westfalen,50.90410556,6.36955833
nrw_210305903,,,6.0,210305903,nrw,Nordrhein-Westfalen,50.90246361,6.36973611
nrw_210305915,,,6.0,210305915,nrw,Nordrhein-Westfalen,50.90215917,6.36740639
nrw_210305927,,,6.0,210305927,nrw,Nordrhein-Westfalen,50.90422222,6.36635111
nrw_210402428,,,9.0,210402428,nrw,Nordrhein-Westfalen,51.14313666,6.32102694
nrw_210403317,,,2.0,210403317,nrw,Nordrhein-Westfalen,50.97367166,6.06087833
nrw_210404528,,,24.0,210404528,nrw,Nordrhein-Westfalen,50.76717194,6.62383583
nrw_210404530,62.42,62.6504761904762,21.0,210404530,nrw,Nordrhein-Westfalen,50.76684194,6.62398027
nrw_210404541,63.3,62.81904761904761,21.0,210404541,nrw,Nordrhein-Westfalen,50.76147611,6.62195472
nrw_210404553,,,24.0,210404553,nrw,Nordrhein-Westfalen,50.76082,6.62551917
nrw_210404668,,,3.0,210404668,nrw,Nordrhein-Westfalen,50.76224444,6.61818611
nrw_210404693,,,3.0,210404693,nrw,Nordrhein-Westfalen,50.75799277,6.61436083
nrw_210404711,,,13.0,210404711,nrw,Nordrhein-Westfalen,50.89195333,6.42965944
nrw_210404760,,,2.0,210404760,nrw,Nordrhein-Westfalen,50.87861083,6.4417675
nrw_210404802,,,6.0,210404802,nrw,Nordrhein-Westfalen,50.88980416,6.43131361
nrw_210404814,,,1.0,210404814,nrw,Nordrhein-Westfalen,50.88860333,6.42825111
nrw_210407141,,,19.0,210407141,nrw,Nordrhein-Westfalen,50.76886888,6.62325333
nrw_210420236,,,1.0,210420236,nrw,Nordrhein-Westfalen,50.60044555,6.58907083
nrw_210420273,107.13,107.13,1.0,210420273,nrw,Nordrhein-Westfalen,50.58221916,6.57593166
nrw_210420352,,,11.0,210420352,nrw,Nordrhein-Westfalen,50.53979777,6.63483361
nrw_210420364,29.22,29.45777777777777,9.0,210420364,nrw,Nordrhein-Westfalen,50.53441,6.6123675
nrw_210420376,0.2,0.338,10.0,210420376,nrw,Nordrhein-Westfalen,50.53441,6.6123675
nrw_210420388,21.56,21.709999999999997,9.0,210420388,nrw,Nordrhein-Westfalen,50.53746388,6.62888166
nrw_210420406,17.49,17.28909090909091,11.0,210420406,nrw,Nordrhein-Westfalen,50.54343444,6.64251388
nrw_210420418,24.21,24.21,11.0,210420418,nrw,Nordrhein-Westfalen,50.54327111,6.65624222
nrw_210423160,,,1.0,210423160,nrw,Nordrhein-Westfalen,50.69158111,6.54012166
nrw_210423171,0.2,0.43,3.0,210423171,nrw,Nordrhein-Westfalen,50.69158111,6.54012166
nrw_210423201,,,2.0,210423201,nrw,Nordrhein-Westfalen,50.67940333,6.55770388
nrw_210423213,,,3.0,210423213,nrw,Nordrhein-Westfalen,50.67940333,6.55770388
nrw_210423225,,,2.0,210423225,nrw,Nordrhein-Westfalen,50.66128388,6.56264888
nrw_210423237,,,3.0,210423237,nrw,Nordrhein-Westfalen,50.66128388,6.56264888
nrw_21150011,5.31,4.976,5.0,21150011,nrw,Nordrhein-Westfalen,51.82721416,8.70821805
nrw_21150023,,,5.0,21150023,nrw,Nordrhein-Westfalen,51.78155898,8.63513319
nrw_21150035,,,5.0,21150035,nrw,Nordrhein-Westfalen,51.75485611,8.61583361
nrw_21161501,16.47,39.843333333333334,3.0,21161501,nrw,Nordrhein-Westfalen,51.73628861,8.44099416
nrw_21171403,,,6.0,21171403,nrw,Nordrhein-Westfalen,51.70872666,8.57562805
nrw_21172810,,,2.0,21172810,nrw,Nordrhein-Westfalen,51.75839416,8.61716555
nrw_21173709,,,5.0,21173709,nrw,Nordrhein-Westfalen,51.6859125,8.51019638
nrw_21175603,,,6.0,21175603,nrw,Nordrhein-Westfalen,51.78558694,8.66850277
nrw_21175706,,,7.0,21175706,nrw,Nordrhein-Westfalen,51.75468361,8.66209388
nrw_21175809,,,5.0,21175809,nrw,Nordrhein-Westfalen,51.77177555,8.65882111
nrw_21176103,,,6.0,21176103,nrw,Nordrhein-Westfalen,51.7306325,8.65013906
nrw_21176309,,,1.0,21176309,nrw,Nordrhein-Westfalen,51.75837611,8.6674125
nrw_21176371,1.77,1.77,1.0,21176371,nrw,Nordrhein-Westfalen,51.75314138,8.67000083
nrw_21183508,,,2.0,21183508,nrw,Nordrhein-Westfalen,51.69255861,8.73038111
nrw_21183600,,,3.0,21183600,nrw,Nordrhein-Westfalen,51.69497415,8.72136735
nrw_21183703,,,3.0,21183703,nrw,Nordrhein-Westfalen,51.69525861,8.7315225
nrw_21184008,,,4.0,21184008,nrw,Nordrhein-Westfalen,51.75573388,8.83302805
nrw_21184306,,,5.0,21184306,nrw,Nordrhein-Westfalen,51.72605446,8.77442769
nrw_21190707,,,5.0,21190707,nrw,Nordrhein-Westfalen,51.62899045,8.94930408
nrw_213902205,,,15.0,213902205,nrw,Nordrhein-Westfalen,50.62868722,6.61344777
nrw_215001138,,,9.0,215001138,nrw,Nordrhein-Westfalen,51.1489925,6.21672333
nrw_215001140,0.5,0.5,7.0,215001140,nrw,Nordrhein-Westfalen,51.1489925,6.21672333
nrw_215001916,,,5.0,215001916,nrw,Nordrhein-Westfalen,51.12685778,6.23153389
nrw_215002210,0.5,0.5,6.0,215002210,nrw,Nordrhein-Westfalen,51.12687778,6.23161833
nrw_215002222,,,6.0,215002222,nrw,Nordrhein-Westfalen,51.12687778,6.23161833
nrw_215003214,,,8.0,215003214,nrw,Nordrhein-Westfalen,51.12706611,6.23159278
nrw_215003226,,,7.0,215003226,nrw,Nordrhein-Westfalen,51.12706611,6.23159278
nrw_215015319,,,2.0,215015319,nrw,Nordrhein-Westfalen,51.15364972,6.26964639
nrw_215034636,,,3.0,215034636,nrw,Nordrhein-Westfalen,51.07016222,6.39204222
nrw_215034715,,,4.0,215034715,nrw,Nordrhein-Westfalen,51.08632194,6.42474972
nrw_215601610,1.5,2.54,5.0,215601610,nrw,Nordrhein-Westfalen,50.88549222,6.39667111
nrw_215601816,,,6.0,215601816,nrw,Nordrhein-Westfalen,50.88664778,6.39765889
nrw_215605810,,,1.0,215605810,nrw,Nordrhein-Westfalen,50.95440222,6.29087361
nrw_215612528,,,5.0,215612528,nrw,Nordrhein-Westfalen,50.86893333,6.29974306
nrw_215613612,,,10.0,215613612,nrw,Nordrhein-Westfalen,50.88725778,6.37231389
nrw_215613818,,,3.0,215613818,nrw,Nordrhein-Westfalen,50.88796389,6.36971444
nrw_215613820,,,3.0,215613820,nrw,Nordrhein-Westfalen,50.88796389,6.36971444
nrw_215613831,0.65,0.65,2.0,215613831,nrw,Nordrhein-Westfalen,50.88796389,6.36971444
nrw_215615220,,,5.0,215615220,nrw,Nordrhein-Westfalen,50.83890667,6.20535
nrw_215615232,,,5.0,215615232,nrw,Nordrhein-Westfalen,50.83890667,6.20535
nrw_215615839,,,3.0,215615839,nrw,Nordrhein-Westfalen,50.87316667,6.44043111
nrw_215615840,,,4.0,215615840,nrw,Nordrhein-Westfalen,50.87316667,6.44043111
nrw_215615852,0.5,1.56,5.0,215615852,nrw,Nordrhein-Westfalen,50.87316667,6.44043111
nrw_215615918,,,3.0,215615918,nrw,Nordrhein-Westfalen,50.83429055,6.51309361
nrw_215615931,0.5,0.5,4.0,215615931,nrw,Nordrhein-Westfalen,50.83429055,6.51309361
nrw_215624312,,,4.0,215624312,nrw,Nordrhein-Westfalen,50.88545583,6.29931361
nrw_215625912,,,5.0,215625912,nrw,Nordrhein-Westfalen,50.89827944,6.31635056
nrw_215631912,,,10.0,215631912,nrw,Nordrhein-Westfalen,50.89047111,6.36284667
nrw_215632734,0.5,0.5,7.0,215632734,nrw,Nordrhein-Westfalen,50.85170278,6.42110333
nrw_215632746,0.5,0.5428571428571428,7.0,215632746,nrw,Nordrhein-Westfalen,50.85170278,6.42110333
nrw_215633726,,,1.0,215633726,nrw,Nordrhein-Westfalen,50.89508167,6.33536472
nrw_215633921,,,5.0,215633921,nrw,Nordrhein-Westfalen,50.855405,6.32667194
nrw_215634536,,,1.0,215634536,nrw,Nordrhein-Westfalen,50.89581861,6.32747194
nrw_215634548,,,1.0,215634548,nrw,Nordrhein-Westfalen,50.89581861,6.32747194
nrw_215635139,,,1.0,215635139,nrw,Nordrhein-Westfalen,50.84086528,6.41911583
nrw_215639030,,,1.0,215639030,nrw,Nordrhein-Westfalen,50.84483028,6.41538778
nrw_215642119,,,9.0,215642119,nrw,Nordrhein-Westfalen,50.95407917,6.29129111
nrw_215647130,,,1.0,215647130,nrw,Nordrhein-Westfalen,50.86571889,6.40823417
nrw_215653221,,,7.0,215653221,nrw,Nordrhein-Westfalen,50.85879278,6.31205361
nrw_215656921,,,1.0,215656921,nrw,Nordrhein-Westfalen,50.83707806,6.40854361
nrw_215660810,,,4.0,215660810,nrw,Nordrhein-Westfalen,50.86025056,6.32773056
nrw_215661011,0.5,0.5,2.0,215661011,nrw,Nordrhein-Westfalen,50.85935056,6.38285083
nrw_215665612,,,1.0,215665612,nrw,Nordrhein-Westfalen,50.85409444,6.40201583
nrw_215742850,,,1.0,215742850,nrw,Nordrhein-Westfalen,50.93639417,6.49875167
nrw_215988711,,,3.0,215988711,nrw,Nordrhein-Westfalen,50.66688305,6.72105027
nrw_216000051,,,2.0,216000051,nrw,Nordrhein-Westfalen,50.91392277,6.36934611
nrw_216001559,33.515,33.515,2.0,216001559,nrw,Nordrhein-Westfalen,50.68605444,6.85340416
nrw_216001572,14.43,14.43,1.0,216001572,nrw,Nordrhein-Westfalen,50.67863222,6.85476222
nrw_21660013,,,2.0,21660013,nrw,Nordrhein-Westfalen,51.75830111,9.38099361
nrw_21660025,,,2.0,21660025,nrw,Nordrhein-Westfalen,51.75514666,9.383285
nrw_21660165,,,2.0,21660165,nrw,Nordrhein-Westfalen,51.75191777,9.38083861
nrw_21660268,7.345000000000001,7.345000000000001,2.0,21660268,nrw,Nordrhein-Westfalen,51.81209916,9.41975722
nrw_21660270,,,2.0,21660270,nrw,Nordrhein-Westfalen,51.81442388,9.42091027
nrw_21660281,,,2.0,21660281,nrw,Nordrhein-Westfalen,51.81101583,9.42102361
nrw_21660293,10.754999999999999,10.754999999999999,2.0,21660293,nrw,Nordrhein-Westfalen,51.80999944,9.41601
nrw_21660300,,,2.0,21660300,nrw,Nordrhein-Westfalen,51.81293444,9.41496361
nrw_21660311,,,1.0,21660311,nrw,Nordrhein-Westfalen,51.87609222,9.06516555
nrw_21660335,,,1.0,21660335,nrw,Nordrhein-Westfalen,51.87374611,9.06437777
nrw_21660347,,,1.0,21660347,nrw,Nordrhein-Westfalen,51.87340305,9.06671611
nrw_21660517,,,2.0,21660517,nrw,Nordrhein-Westfalen,51.67578388,9.39010638
nrw_21660529,,,2.0,21660529,nrw,Nordrhein-Westfalen,51.67757750000001,9.38879111
nrw_21660580,,,2.0,21660580,nrw,Nordrhein-Westfalen,51.67712666,9.38638638
nrw_21660591,,,1.0,21660591,nrw,Nordrhein-Westfalen,51.67712666,9.38638638
nrw_21660712,2.21,2.21,3.0,21660712,nrw,Nordrhein-Westfalen,51.73314611,9.38008694
nrw_21660724,,,3.0,21660724,nrw,Nordrhein-Westfalen,51.73271916,9.38693277
nrw_21660736,,,2.0,21660736,nrw,Nordrhein-Westfalen,51.73064166,9.38710305
nrw_21660785,,,3.0,21660785,nrw,Nordrhein-Westfalen,51.73106222,9.3822125
nrw_21660803,,,1.0,21660803,nrw,Nordrhein-Westfalen,51.73106222,9.3822125
nrw_21660918,,,3.0,21660918,nrw,Nordrhein-Westfalen,51.56866222,9.03624388
nrw_21660920,,,4.0,21660920,nrw,Nordrhein-Westfalen,51.56604555,9.03694861
nrw_21660931,10.5,12.75,4.0,21660931,nrw,Nordrhein-Westfalen,51.56336638,9.03593666
nrw_21661017,,,5.0,21661017,nrw,Nordrhein-Westfalen,51.82866972,9.16806861
nrw_21661108,,,5.0,21661108,nrw,Nordrhein-Westfalen,51.80729416,9.26302166
nrw_21661420,,,2.0,21661420,nrw,Nordrhein-Westfalen,51.74971027,9.382225
nrw_21661479,,,1.0,21661479,nrw,Nordrhein-Westfalen,51.75052194,9.37310555
nrw_21661716,,,3.0,21661716,nrw,Nordrhein-Westfalen,51.69406666,9.28947805
nrw_21690716,,,3.0,21690716,nrw,Nordrhein-Westfalen,52.01452027,8.45188611
nrw_21690753,,,2.0,21690753,nrw,Nordrhein-Westfalen,51.94025027,8.36028527
nrw_21690765,,,2.0,21690765,nrw,Nordrhein-Westfalen,51.94158305,8.35574194
nrw_21690777,2.21,2.21,2.0,21690777,nrw,Nordrhein-Westfalen,51.94097888,8.35378666
nrw_21690789,,,1.0,21690789,nrw,Nordrhein-Westfalen,51.93929361,8.35471277
nrw_21690807,,,2.0,21690807,nrw,Nordrhein-Westfalen,51.94033416,8.35590527
nrw_21690820,,,1.0,21690820,nrw,Nordrhein-Westfalen,51.94033416,8.35590527
nrw_21690923,,,4.0,21690923,nrw,Nordrhein-Westfalen,51.97811222,8.31557194
nrw_21690935,13.5,17.0425,4.0,21690935,nrw,Nordrhein-Westfalen,51.97851111,8.31922027
nrw_21690947,,,4.0,21690947,nrw,Nordrhein-Westfalen,51.97552583,8.31609194
nrw_21690959,,,4.0,21690959,nrw,Nordrhein-Westfalen,51.97664888,8.32060277
nrw_21691010,,,3.0,21691010,nrw,Nordrhein-Westfalen,51.97469222,8.31961305
nrw_21691034,,,2.0,21691034,nrw,Nordrhein-Westfalen,51.97469222,8.31961305
nrw_21691113,,,2.0,21691113,nrw,Nordrhein-Westfalen,51.91726638,8.52276083
nrw_21691125,,,1.0,21691125,nrw,Nordrhein-Westfalen,51.91916888,8.52185361
nrw_21691137,4.645,4.645,2.0,21691137,nrw,Nordrhein-Westfalen,51.92162361,8.52639361
nrw_21691149,2.21,2.21,1.0,21691149,nrw,Nordrhein-Westfalen,51.92047694,8.52740888
nrw_21691228,2.21,2.21,2.0,21691228,nrw,Nordrhein-Westfalen,51.91895777,8.52525833
nrw_21691241,,,1.0,21691241,nrw,Nordrhein-Westfalen,51.91895777,8.52525833
nrw_21691514,,,3.0,21691514,nrw,Nordrhein-Westfalen,52.01526194,8.25884555
nrw_21691526,,,3.0,21691526,nrw,Nordrhein-Westfalen,52.01253833,8.254665
nrw_21691538,,,2.0,21691538,nrw,Nordrhein-Westfalen,52.01360250000001,8.25231611
nrw_21691563,,,3.0,21691563,nrw,Nordrhein-Westfalen,52.01416111,8.25536666
nrw_21691587,,,2.0,21691587,nrw,Nordrhein-Westfalen,52.01416111,8.25536666
